/scratch/cvit/v3/front_view_256/Straight/91d4c3ac-ce26-4846-8fa2-7abdcebea978.mp4 /scratch/cvit/v3/driver_view_256/Straight/91d4c3ac-ce26-4846-8fa2-7abdcebea978.mp4 0
/scratch/cvit/v3/front_view_256/Left_Change/58db1a94-b94f-46fc-83ae-6cde28ab70ab.mp4 /scratch/cvit/v3/driver_view_256/Left_Change/58db1a94-b94f-46fc-83ae-6cde28ab70ab.mp4 3
/scratch/cvit/v3/front_view_256/Slow_Down/fa7201cf-68f7-4ce1-b4de-8f2e65f78a53.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/fa7201cf-68f7-4ce1-b4de-8f2e65f78a53.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/194027c4-89c4-4574-95a0-506d3a1a7565.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/194027c4-89c4-4574-95a0-506d3a1a7565.mp4 1
/scratch/cvit/v3/front_view_256/Right_Turn/2b22365d-e01b-4489-8a27-3a284e7adaa3.mp4 /scratch/cvit/v3/driver_view_256/Right_Turn/2b22365d-e01b-4489-8a27-3a284e7adaa3.mp4 4
/scratch/cvit/v3/front_view_256/Slow_Down/343edf31-9685-41bd-a1e8-bed6060a9887.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/343edf31-9685-41bd-a1e8-bed6060a9887.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/05d4808b-fa50-4781-a398-c26dd7cf5a82.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/05d4808b-fa50-4781-a398-c26dd7cf5a82.mp4 1
/scratch/cvit/v3/front_view_256/Straight/9deb6710-5918-42da-819d-26a529abdab0.mp4 /scratch/cvit/v3/driver_view_256/Straight/9deb6710-5918-42da-819d-26a529abdab0.mp4 0
/scratch/cvit/v3/front_view_256/Right_Change/1bb19933-c451-4f1b-ba91-8cfac4aa5699.mp4 /scratch/cvit/v3/driver_view_256/Right_Change/1bb19933-c451-4f1b-ba91-8cfac4aa5699.mp4 5
/scratch/cvit/v3/front_view_256/Straight/322a2f5f-61aa-4959-af2b-c4d445669d53.mp4 /scratch/cvit/v3/driver_view_256/Straight/322a2f5f-61aa-4959-af2b-c4d445669d53.mp4 0
/scratch/cvit/v3/front_view_256/Left_Change/97d83758-5fc4-457e-8567-3c1ea358e258.mp4 /scratch/cvit/v3/driver_view_256/Left_Change/97d83758-5fc4-457e-8567-3c1ea358e258.mp4 3
/scratch/cvit/v3/front_view_256/Left_Turn/e05b5562-3bc9-4b91-b6d0-f638ef0708c7.mp4 /scratch/cvit/v3/driver_view_256/Left_Turn/e05b5562-3bc9-4b91-b6d0-f638ef0708c7.mp4 2
/scratch/cvit/v3/front_view_256/Straight/61061fc9-07b6-4db1-ae6c-0686546ec554.mp4 /scratch/cvit/v3/driver_view_256/Straight/61061fc9-07b6-4db1-ae6c-0686546ec554.mp4 0
/scratch/cvit/v3/front_view_256/Straight/b3b1cc36-d3d8-49c9-8c4a-360179192c58.mp4 /scratch/cvit/v3/driver_view_256/Straight/b3b1cc36-d3d8-49c9-8c4a-360179192c58.mp4 0
/scratch/cvit/v3/front_view_256/Straight/0c08e0a4-2a90-4f6e-bc9a-4e20b99e80f8.mp4 /scratch/cvit/v3/driver_view_256/Straight/0c08e0a4-2a90-4f6e-bc9a-4e20b99e80f8.mp4 0
/scratch/cvit/v3/front_view_256/Slow_Down/1df38e60-c169-46c9-9375-85fd0b38fe04.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/1df38e60-c169-46c9-9375-85fd0b38fe04.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/fd13a4e9-e15a-46a7-8dd4-d48122576afa.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/fd13a4e9-e15a-46a7-8dd4-d48122576afa.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/2ccd498a-0de6-4355-b9fc-50fdf247034d.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/2ccd498a-0de6-4355-b9fc-50fdf247034d.mp4 1
/scratch/cvit/v3/front_view_256/Right_Change/f673012b-804f-4cf4-a956-a6858dc0f63f.mp4 /scratch/cvit/v3/driver_view_256/Right_Change/f673012b-804f-4cf4-a956-a6858dc0f63f.mp4 5
/scratch/cvit/v3/front_view_256/Slow_Down/57890858-8e93-41d7-b5e8-cd101e44fc22.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/57890858-8e93-41d7-b5e8-cd101e44fc22.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/c49a4fb1-9194-4c52-a2b0-fce760135b70.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/c49a4fb1-9194-4c52-a2b0-fce760135b70.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/9b679682-25d5-4a1b-b860-06009634f889.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/9b679682-25d5-4a1b-b860-06009634f889.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/5f43cb04-3c0d-4fea-97eb-ad35c79a7dfc.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/5f43cb04-3c0d-4fea-97eb-ad35c79a7dfc.mp4 1
/scratch/cvit/v3/front_view_256/Straight/89eb4466-bfee-4015-9af6-fa5772e51766.mp4 /scratch/cvit/v3/driver_view_256/Straight/89eb4466-bfee-4015-9af6-fa5772e51766.mp4 0
/scratch/cvit/v3/front_view_256/Straight/72da76f3-a9ee-4494-bf70-25128991edd3.mp4 /scratch/cvit/v3/driver_view_256/Straight/72da76f3-a9ee-4494-bf70-25128991edd3.mp4 0
/scratch/cvit/v3/front_view_256/Left_Turn/c081c0e1-a168-40a5-8128-fabec7b76323.mp4 /scratch/cvit/v3/driver_view_256/Left_Turn/c081c0e1-a168-40a5-8128-fabec7b76323.mp4 2
/scratch/cvit/v3/front_view_256/Right_Change/ebdd1080-2e2c-4e90-b161-9db7e761d40c.mp4 /scratch/cvit/v3/driver_view_256/Right_Change/ebdd1080-2e2c-4e90-b161-9db7e761d40c.mp4 5
/scratch/cvit/v3/front_view_256/Slow_Down/99531052-1d03-4abc-add2-644fc3fd629a.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/99531052-1d03-4abc-add2-644fc3fd629a.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/6782229f-f752-4a91-9a48-546fd791bd48.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/6782229f-f752-4a91-9a48-546fd791bd48.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/b683aac5-4464-465a-99e1-0a6314398ce0.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/b683aac5-4464-465a-99e1-0a6314398ce0.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/efa32087-5c31-45f1-98c5-9c0ef4cc0819.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/efa32087-5c31-45f1-98c5-9c0ef4cc0819.mp4 1
/scratch/cvit/v3/front_view_256/Left_Change/0a29340d-ba6a-4abc-bef8-a1a9799cfe3d.mp4 /scratch/cvit/v3/driver_view_256/Left_Change/0a29340d-ba6a-4abc-bef8-a1a9799cfe3d.mp4 3
/scratch/cvit/v3/front_view_256/Left_Turn/d3669013-120c-479d-ba2b-8585969b696e.mp4 /scratch/cvit/v3/driver_view_256/Left_Turn/d3669013-120c-479d-ba2b-8585969b696e.mp4 2
/scratch/cvit/v3/front_view_256/Slow_Down/e6dca2cd-c1c3-44f4-bba8-d17fee56d2b2.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/e6dca2cd-c1c3-44f4-bba8-d17fee56d2b2.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/d56ed429-c396-4cec-9b7f-5f50ac270edc.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/d56ed429-c396-4cec-9b7f-5f50ac270edc.mp4 1
/scratch/cvit/v3/front_view_256/Straight/8e9ae473-2422-4013-ab73-117fff692991.mp4 /scratch/cvit/v3/driver_view_256/Straight/8e9ae473-2422-4013-ab73-117fff692991.mp4 0
/scratch/cvit/v3/front_view_256/Slow_Down/dc92c58e-2bab-43dc-8f5d-fd0f6a919a1d.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/dc92c58e-2bab-43dc-8f5d-fd0f6a919a1d.mp4 1
/scratch/cvit/v3/front_view_256/Right_Change/a27cb20a-e8ce-4b54-8b65-4cdd5426ad14.mp4 /scratch/cvit/v3/driver_view_256/Right_Change/a27cb20a-e8ce-4b54-8b65-4cdd5426ad14.mp4 5
/scratch/cvit/v3/front_view_256/Slow_Down/3fb47f45-c977-46a7-9e7e-8c83e54d7ab4.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/3fb47f45-c977-46a7-9e7e-8c83e54d7ab4.mp4 1
/scratch/cvit/v3/front_view_256/Right_Change/497af358-c834-4ac9-aa2e-67ea1459cfa0.mp4 /scratch/cvit/v3/driver_view_256/Right_Change/497af358-c834-4ac9-aa2e-67ea1459cfa0.mp4 5
/scratch/cvit/v3/front_view_256/Slow_Down/6f0503e3-2aa2-4c5b-932f-d73dfc01f657.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/6f0503e3-2aa2-4c5b-932f-d73dfc01f657.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/8e60a95e-8d73-4797-b89f-e866d9ba05e9.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/8e60a95e-8d73-4797-b89f-e866d9ba05e9.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/fd123097-4b65-4c26-8af5-0420df4fb952.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/fd123097-4b65-4c26-8af5-0420df4fb952.mp4 1
/scratch/cvit/v3/front_view_256/Right_Change/19df1f65-fe5b-42b4-a2d1-0205fe9da5b0.mp4 /scratch/cvit/v3/driver_view_256/Right_Change/19df1f65-fe5b-42b4-a2d1-0205fe9da5b0.mp4 5
/scratch/cvit/v3/front_view_256/Straight/690b3b07-e6e2-4d94-9480-7720c46d5efe.mp4 /scratch/cvit/v3/driver_view_256/Straight/690b3b07-e6e2-4d94-9480-7720c46d5efe.mp4 0
/scratch/cvit/v3/front_view_256/Straight/4db51479-4897-4f2e-a8cf-3f05306a1fb7.mp4 /scratch/cvit/v3/driver_view_256/Straight/4db51479-4897-4f2e-a8cf-3f05306a1fb7.mp4 0
/scratch/cvit/v3/front_view_256/Slow_Down/3b05d071-1631-4cfe-842e-2d635142972d.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/3b05d071-1631-4cfe-842e-2d635142972d.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/ef0b689f-eaec-445c-ba61-7382cf8fbdc4.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/ef0b689f-eaec-445c-ba61-7382cf8fbdc4.mp4 1
/scratch/cvit/v3/front_view_256/Left_Change/df251dea-46a0-4d65-b019-eef6a00d17dd.mp4 /scratch/cvit/v3/driver_view_256/Left_Change/df251dea-46a0-4d65-b019-eef6a00d17dd.mp4 3
/scratch/cvit/v3/front_view_256/Slow_Down/9477f62e-5bd2-479f-950a-377fc47529a7.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/9477f62e-5bd2-479f-950a-377fc47529a7.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/033855bd-1545-487e-adfc-0e24a6f3e065.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/033855bd-1545-487e-adfc-0e24a6f3e065.mp4 1
/scratch/cvit/v3/front_view_256/Straight/d1ac616a-294c-4eab-a95a-e115df0e426e.mp4 /scratch/cvit/v3/driver_view_256/Straight/d1ac616a-294c-4eab-a95a-e115df0e426e.mp4 0
/scratch/cvit/v3/front_view_256/Slow_Down/4b896510-390e-4bfb-8f3c-03458b1cf8ab.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/4b896510-390e-4bfb-8f3c-03458b1cf8ab.mp4 1
/scratch/cvit/v3/front_view_256/Right_Change/4d5173a3-b009-4f75-8c0c-acf9c2e9ac49.mp4 /scratch/cvit/v3/driver_view_256/Right_Change/4d5173a3-b009-4f75-8c0c-acf9c2e9ac49.mp4 5
/scratch/cvit/v3/front_view_256/Slow_Down/7e641e58-3b96-4017-ba08-f9dd4771fe72.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/7e641e58-3b96-4017-ba08-f9dd4771fe72.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/896fbdf4-4028-4187-9d06-03e9bf6354d9.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/896fbdf4-4028-4187-9d06-03e9bf6354d9.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/2fd30111-2a08-4e03-a921-3301c256368e.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/2fd30111-2a08-4e03-a921-3301c256368e.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/28d0e590-ec83-4ae8-8af1-e08ccb113921.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/28d0e590-ec83-4ae8-8af1-e08ccb113921.mp4 1
/scratch/cvit/v3/front_view_256/Straight/1e7e7888-0a08-4c47-adb2-b4578d898b0c.mp4 /scratch/cvit/v3/driver_view_256/Straight/1e7e7888-0a08-4c47-adb2-b4578d898b0c.mp4 0
/scratch/cvit/v3/front_view_256/Straight/db071bb8-63dd-48ad-bf86-0249955bdb42.mp4 /scratch/cvit/v3/driver_view_256/Straight/db071bb8-63dd-48ad-bf86-0249955bdb42.mp4 0
/scratch/cvit/v3/front_view_256/Slow_Down/a54a354f-baf8-413a-bb17-f20b70fcf132.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/a54a354f-baf8-413a-bb17-f20b70fcf132.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/e222945b-5210-479f-b6a3-06ffba651b75.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/e222945b-5210-479f-b6a3-06ffba651b75.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/714f071d-200e-4032-a9fd-7e66ca2f885d.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/714f071d-200e-4032-a9fd-7e66ca2f885d.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/5b0f594c-fb03-4322-995a-660bfeadd556.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/5b0f594c-fb03-4322-995a-660bfeadd556.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/0fa9df67-77d8-4e23-be08-502dde9fc831.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/0fa9df67-77d8-4e23-be08-502dde9fc831.mp4 1
/scratch/cvit/v3/front_view_256/Straight/38e46280-6c29-4779-92f5-36598e701e59.mp4 /scratch/cvit/v3/driver_view_256/Straight/38e46280-6c29-4779-92f5-36598e701e59.mp4 0
/scratch/cvit/v3/front_view_256/Straight/391c3491-9d3e-4109-8739-5e42156abcd8.mp4 /scratch/cvit/v3/driver_view_256/Straight/391c3491-9d3e-4109-8739-5e42156abcd8.mp4 0
/scratch/cvit/v3/front_view_256/Straight/37f5c738-8de7-4b40-83aa-c66a977ef486.mp4 /scratch/cvit/v3/driver_view_256/Straight/37f5c738-8de7-4b40-83aa-c66a977ef486.mp4 0
/scratch/cvit/v3/front_view_256/Slow_Down/f1a558c4-112c-4570-aaf4-fc35c52b6dff.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/f1a558c4-112c-4570-aaf4-fc35c52b6dff.mp4 1
/scratch/cvit/v3/front_view_256/Right_Change/79c9ab50-8c43-42c0-b5a4-363f4accf8b6.mp4 /scratch/cvit/v3/driver_view_256/Right_Change/79c9ab50-8c43-42c0-b5a4-363f4accf8b6.mp4 5
/scratch/cvit/v3/front_view_256/Slow_Down/cd56063f-7eca-4fdb-a699-2539e27e1c9b.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/cd56063f-7eca-4fdb-a699-2539e27e1c9b.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/bb0c7e03-e974-4ebe-a978-15510a2242aa.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/bb0c7e03-e974-4ebe-a978-15510a2242aa.mp4 1
/scratch/cvit/v3/front_view_256/Left_Turn/79eaead3-9e55-42cf-8a2b-a77145f6df67.mp4 /scratch/cvit/v3/driver_view_256/Left_Turn/79eaead3-9e55-42cf-8a2b-a77145f6df67.mp4 2
/scratch/cvit/v3/front_view_256/Slow_Down/31453662-9e80-4005-ab77-f1bd8fb366c8.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/31453662-9e80-4005-ab77-f1bd8fb366c8.mp4 1
/scratch/cvit/v3/front_view_256/Right_Change/f3d00045-4120-4e95-a0a6-44e261889d2a.mp4 /scratch/cvit/v3/driver_view_256/Right_Change/f3d00045-4120-4e95-a0a6-44e261889d2a.mp4 5
/scratch/cvit/v3/front_view_256/Straight/39a4d0d5-5257-48e9-8fea-2e47d49497df.mp4 /scratch/cvit/v3/driver_view_256/Straight/39a4d0d5-5257-48e9-8fea-2e47d49497df.mp4 0
/scratch/cvit/v3/front_view_256/Left_Change/00da1141-9390-486e-9789-5fdff620f4bb.mp4 /scratch/cvit/v3/driver_view_256/Left_Change/00da1141-9390-486e-9789-5fdff620f4bb.mp4 3
/scratch/cvit/v3/front_view_256/Slow_Down/6010a7a4-e7ff-45f9-97c7-4d6fd68e0767.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/6010a7a4-e7ff-45f9-97c7-4d6fd68e0767.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/0c58c748-aa2d-4a18-b08b-1a36c5a6918c.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/0c58c748-aa2d-4a18-b08b-1a36c5a6918c.mp4 1
/scratch/cvit/v3/front_view_256/Straight/38761cd8-876c-4012-97ae-631c1cdbec9e.mp4 /scratch/cvit/v3/driver_view_256/Straight/38761cd8-876c-4012-97ae-631c1cdbec9e.mp4 0
/scratch/cvit/v3/front_view_256/Straight/fe3df83d-8d36-404a-848e-e3dae1bc44ea.mp4 /scratch/cvit/v3/driver_view_256/Straight/fe3df83d-8d36-404a-848e-e3dae1bc44ea.mp4 0
/scratch/cvit/v3/front_view_256/Slow_Down/c4cb8679-0ac4-40ca-9757-7021c87e447f.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/c4cb8679-0ac4-40ca-9757-7021c87e447f.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/1ac42697-ae64-4d85-ba46-aec57b52b3e5.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/1ac42697-ae64-4d85-ba46-aec57b52b3e5.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/dfce7e22-2954-4fa8-b218-f8cda39c9b98.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/dfce7e22-2954-4fa8-b218-f8cda39c9b98.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/a9af7e35-7b41-495e-b884-6193f2d5ba8c.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/a9af7e35-7b41-495e-b884-6193f2d5ba8c.mp4 1
/scratch/cvit/v3/front_view_256/Straight/cda59804-6f66-4845-b5cc-511c4ee8d38e.mp4 /scratch/cvit/v3/driver_view_256/Straight/cda59804-6f66-4845-b5cc-511c4ee8d38e.mp4 0
/scratch/cvit/v3/front_view_256/Slow_Down/986f3bb4-8922-4c91-8936-3fa521ecf41c.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/986f3bb4-8922-4c91-8936-3fa521ecf41c.mp4 1
/scratch/cvit/v3/front_view_256/Right_Turn/62ca5ca0-e3ac-4b36-b1b2-a90161e7e368.mp4 /scratch/cvit/v3/driver_view_256/Right_Turn/62ca5ca0-e3ac-4b36-b1b2-a90161e7e368.mp4 4
/scratch/cvit/v3/front_view_256/Slow_Down/6fb9efc7-4e52-4a22-8e0f-c2420d759961.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/6fb9efc7-4e52-4a22-8e0f-c2420d759961.mp4 1
/scratch/cvit/v3/front_view_256/Left_Turn/c0126c6d-c257-42c1-931c-b8c8def74ec5.mp4 /scratch/cvit/v3/driver_view_256/Left_Turn/c0126c6d-c257-42c1-931c-b8c8def74ec5.mp4 2
/scratch/cvit/v3/front_view_256/Straight/c6e794ed-c824-44f4-ac9e-7a0f5c5d4ad9.mp4 /scratch/cvit/v3/driver_view_256/Straight/c6e794ed-c824-44f4-ac9e-7a0f5c5d4ad9.mp4 0
/scratch/cvit/v3/front_view_256/Slow_Down/1cbb1e22-27aa-4e78-8587-e1c51160e42d.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/1cbb1e22-27aa-4e78-8587-e1c51160e42d.mp4 1
/scratch/cvit/v3/front_view_256/Left_Turn/2b69428d-b413-462e-9dc4-8f87b8f8bcd9.mp4 /scratch/cvit/v3/driver_view_256/Left_Turn/2b69428d-b413-462e-9dc4-8f87b8f8bcd9.mp4 2
/scratch/cvit/v3/front_view_256/Slow_Down/a8c9b50e-fffc-4dda-b362-a9e6977023fb.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/a8c9b50e-fffc-4dda-b362-a9e6977023fb.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/8bb1fa2e-55c8-495b-949c-68a3a6f331cf.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/8bb1fa2e-55c8-495b-949c-68a3a6f331cf.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/3c2c0559-ef86-4ab3-b7f0-33541f2ae024.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/3c2c0559-ef86-4ab3-b7f0-33541f2ae024.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/f74b8e2e-f128-4bd9-a7f1-0ecc5430f09e.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/f74b8e2e-f128-4bd9-a7f1-0ecc5430f09e.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/143ad03b-603a-4507-9be7-52f9d0b88d5c.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/143ad03b-603a-4507-9be7-52f9d0b88d5c.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/97d80113-008c-4f49-b3db-a7bcba826092.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/97d80113-008c-4f49-b3db-a7bcba826092.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/bce6c57e-8d1a-4a91-a35f-980e1db5bd6f.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/bce6c57e-8d1a-4a91-a35f-980e1db5bd6f.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/074a8863-aac6-4027-9279-7e82a4e16fde.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/074a8863-aac6-4027-9279-7e82a4e16fde.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/2e1f6380-6b84-4fa2-9ce1-c77cdc21a73d.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/2e1f6380-6b84-4fa2-9ce1-c77cdc21a73d.mp4 1
/scratch/cvit/v3/front_view_256/Straight/794e089a-4e64-4d7d-bf6f-7dda7d386e76.mp4 /scratch/cvit/v3/driver_view_256/Straight/794e089a-4e64-4d7d-bf6f-7dda7d386e76.mp4 0
/scratch/cvit/v3/front_view_256/Slow_Down/5032b028-3217-4bea-95b2-f28b8043f9f1.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/5032b028-3217-4bea-95b2-f28b8043f9f1.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/0a4557bf-9b3e-4d73-861a-04b78b5a9306.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/0a4557bf-9b3e-4d73-861a-04b78b5a9306.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/fcd86a2e-526d-4923-b957-9a7307d98c88.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/fcd86a2e-526d-4923-b957-9a7307d98c88.mp4 1
/scratch/cvit/v3/front_view_256/Slow_Down/b11170a7-3c53-484a-b315-c52300d7819e.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/b11170a7-3c53-484a-b315-c52300d7819e.mp4 1
/scratch/cvit/v3/front_view_256/Straight/78824f0c-21a9-4353-ad01-356d47188a59.mp4 /scratch/cvit/v3/driver_view_256/Straight/78824f0c-21a9-4353-ad01-356d47188a59.mp4 0
/scratch/cvit/v3/front_view_256/Slow_Down/83185a12-6af4-4c1c-b46b-4630dc281f0c.mp4 /scratch/cvit/v3/driver_view_256/Slow_Down/83185a12-6af4-4c1c-b46b-4630dc281f0c.mp4 1
/scratch/cvit/v3/front_view_256/Right_Turn/2fa7c425-ac52-411c-af2e-bb781317bc0d.mp4 /scratch/cvit/v3/driver_view_256/Right_Turn/2fa7c425-ac52-411c-af2e-bb781317bc0d.mp4 4
/scratch/cvit/v3/front_view_256/Straight/24a62912-4e43-4c6a-9941-efa59ce7c34f.mp4 /scratch/cvit/v3/driver_view_256/Straight/24a62912-4e43-4c6a-9941-efa59ce7c34f.mp4 0
